DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-02-28 13:00:00,108.5234375,118.1796875,125.25,153.09375,163.03125,-0.236189792,0.360491024,-0.046262873,-0.223734288,0.133322023,70042.78748194053,-8.271695703229868,25.24979618317912,-3.2403805818430045,-15.670973186807275,9.338246123651388,-1.3405015019062456,0.0,0.0,136895.2468076923
2017-02-28 14:00:00,108.4921875,118.1015625,125.140625,152.9375,162.78125,-0.254340094,0.341741384,-0.000714642,-0.254641425,0.148562456,66664.22443791493,-8.477692554988192,22.78192432269967,-0.0476410546807604,-16.97547310739048,9.903800909831864,-2.0841931374218694,100000.0,0.0,136319.66209046214
2017-02-28 15:00:00,108.4921875,118.0703125,125.109375,152.9375,162.875,-0.294206597,0.374041112,-0.056247017,-0.17442339,0.101081884,82799.127553439,-12.180024776033113,30.970277742718164,-4.657203935083452,-14.442104516913238,8.369491806657924,-5.005160797882814,100000.0,218.03498317114622,136537.6970736333
2017-02-28 16:00:00,108.46875,118.0078125,125.0625,153.03125,163.0,-0.311286685,0.37785334,-0.058540918,-0.160444776,0.091874281,87371.21317554868,-13.598747656922436,33.01350471823307,-5.114791026070315,-14.018254726799158,8.027167390601262,-6.07406189600001,200000.0,-1377.720747304372,134540.35808197805
2017-02-28 17:00:00,108.3984375,117.828125,124.8125,152.28125,162.0,-0.309655132,0.398796163,-0.10382851,-0.118497025,0.06922317,98123.21334589402,-15.192178290443488,39.131160983572926,-10.18798703811629,-11.627308864928738,6.792399878389091,-6.366545781828128,300000.0,-316.30615559579746,133585.10533804644
2017-02-28 19:00:00,108.34375,117.671875,124.609375,152.0625,161.6875,-0.329926736,0.384905522,-0.067652981,-0.138976108,0.078538653,94604.74672418677,-15.606317648408817,36.4138894215509,-6.40029313264122,-13.147799498053226,7.430129375123792,-7.317476977015626,400000.0,-6040.671437063895,126908.73536005928
2017-02-28 20:00:00,108.3359375,117.6484375,124.59375,152.0,161.65625,-0.332440449,0.402025035,-0.103061064,-0.103528533,0.058944919,105704.67466157262,-17.570254752946063,42.49592553048234,-10.894036240395513,-10.943449898954885,6.2307534858477505,-7.765917398359377,500000.0,568.4887330309531,126820.50018271376
2017-02-28 21:00:00,108.34375,117.6875,124.65625,152.125,161.84375,-0.326343185,0.407486171,-0.116600722,-0.094821916,0.054748006,107892.11439074848,-17.604928123330595,43.964544574180096,-12.580298436067864,-10.230537007821944,5.906878126017385,-7.500385827531245,600000.0,2507.492988727109,128668.28747523644
2017-02-28 22:00:00,108.3515625,117.703125,124.703125,152.25,161.9375,-0.319533124,0.404515826,-0.112430235,-0.103429847,0.060090967,104026.8637605646,-16.620014378667797,42.08051272029426,-11.695764738913264,-10.759482602645043,6.2510748373495835,-7.045751309921874,700000.0,-5558.126876514953,122458.77661155182
2017-02-28 23:00:00,108.328125,117.6015625,124.546875,151.9375,161.53125,-0.34074448,0.403208301,-0.102768747,-0.098068937,0.055209535,108765.70913364392,-18.530657500287376,43.85523678683674,-11.177715644231041,-10.66653747678765,6.004904225213734,-8.276094613414063,800000.0,-5719.721528530012,116075.1576225379
2017-03-01 00:00:00,108.328125,117.5859375,124.53125,151.875,161.46875,-0.34425431,0.413947737,-0.12463263,-0.074876801,0.042288522,118373.59870208711,-20.375310771701947,49.0004833032751,-14.753212928805702,-8.863436393670035,5.005844532932382,-8.682287764195317,0.0,-1067.9879988547987,109905.6104786085
2017-03-01 01:00:00,108.3359375,117.6171875,124.5625,152.0,161.5625,-0.339660148,0.386889985,-0.069026908,-0.131016014,0.073406945,97902.38429580575,-16.62676916973313,37.87745199166852,-6.757898873767228,-12.826780151532665,7.186714939371077,-7.945277461539056,0.0,0.0,109905.6104786085
2017-03-01 02:00:00,108.3515625,117.65625,124.59375,152.03125,161.625,-0.343094128,0.382062322,-0.057784068,-0.139401069,0.077658413,95894.27341485249,-16.4503810587312,36.637588767381416,-5.541161215814429,-13.367764225008717,7.446997089185535,-8.064076273218749,0.0,0.0,109905.6104786085
2017-03-01 03:00:00,108.3671875,117.71875,124.671875,152.1875,161.9375,-0.344120966,0.401360394,-0.098237903,-0.100182626,0.056098111,108460.03399806512,-18.661685835903505,43.53156197871681,-10.654886299278623,-10.865811021975441,6.084403026287231,-8.453436471406247,0.0,0.0,109905.6104786085
2017-03-01 04:00:00,108.3671875,117.703125,124.625,152.03125,161.59375,-0.319222597,0.325862194,0.023277914,-0.213052738,0.118584557,76418.55536715381,-12.197264851645564,24.901918114251213,1.7788645598408448,-16.28118245497671,9.062060534793906,-6.5653972542734325,0.0,0.0,109905.6104786085
2017-03-01 05:00:00,108.3671875,117.6640625,124.578125,151.875,161.46875,-0.358568711,0.408528572,-0.108704625,-0.080285356,0.043912736,118480.32264043085,-21.241668284021703,48.40259701839448,-12.879359042507046,-9.51223488218185,5.2027951293040635,-9.43297352055469,0.0,0.0,109905.6104786085
2017-03-01 06:00:00,108.359375,117.6171875,124.484375,151.65625,161.09375,-0.373365659,0.367966513,-0.018335636,-0.156249109,0.084083083,94541.64976004283,-17.64930268280279,34.788161195470245,-1.7334812768396326,-14.772048538396755,7.949353383730611,-9.61187807489844,0.0,0.0,109905.6104786085
2017-03-01 07:00:00,108.3515625,117.609375,124.453125,151.65625,161.1875,-0.397528909,0.355865933,0.006691268,-0.157756195,0.082157696,96471.96701642615,-19.175197898561937,34.33108655064572,0.6455197857940678,-15.21905044067689,7.925914538657566,-11.068878576304673,0.0,0.0,109905.6104786085
2017-03-01 08:00:00,108.3359375,117.5703125,124.4375,151.71875,161.21875,-0.385564798,0.364686837,-0.007187498,-0.158442572,0.084118295,95277.75183061956,-18.367873569233478,34.7465419515796,-0.6848086507270743,-15.09605205442107,8.014602035424845,-10.265835348570313,0.0,0.0,109905.6104786085
2017-03-01 09:00:00,108.3359375,117.4921875,124.265625,150.90625,160.03125,-0.381109042,0.388987797,-0.060359227,-0.110920279,0.058623655,109843.35247132684,-20.931147415207853,42.72772369291593,-6.630059846257828,-12.183855302414914,6.439418799322461,-10.442301805757811,0.0,0.0,109905.6104786085
2017-03-01 10:00:00,108.3515625,117.5390625,124.296875,150.875,160.0625,-0.391172825,0.401170651,-0.082782776,-0.082672088,0.042201661,123147.72191857462,-24.086021137601627,49.40325177124155,-10.194510278495652,-10.180879303451931,5.197038413329956,-11.23885284904688,0.0,0.0,109905.6104786085
