DateTime,preclose,open,high,low,last,ask,bid,volume,amount,presettle,settle,preposition,position,volume_ratio,iopv,high_limit,low_limit,afterprice,aftervolume,afterturnover,ask1,bid1,asize1,bsize1
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50385,51148865450,101.44,NaN,NaN,158683,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,43,154
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50385,51148865450,101.44,NaN,NaN,158683,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,42,154
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50387,51150894150,101.44,NaN,NaN,158681,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,42,152
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50417,51181326150,101.44,NaN,NaN,158711,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,13,155
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.445,101.44,50432,51196542150,101.44,NaN,NaN,158716,NaN,0,0,0,NaN,NaN,NaN,101.445,101.44,192,5
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.445,101.44,50442,51206686150,101.44,NaN,NaN,158710,NaN,0,0,0,NaN,NaN,NaN,101.445,101.44,117,10
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50459,51223930950,101.44,NaN,NaN,158708,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,3,223
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50460,51224945300,101.44,NaN,NaN,158707,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,36,165
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50463,51227988350,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,35,162
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50463,51227988350,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,35,152
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50463,51227988350,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,36,152
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50463,51227988350,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,36,150
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50465,51230017050,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,36,148
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50465,51230017050,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,37,151
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50465,51230017050,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,37,153
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50465,51230017050,101.44,NaN,NaN,158704,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,37,154
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50466,51231031400,101.44,NaN,NaN,158705,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,37,153
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50468,51233060100,101.44,NaN,NaN,158705,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,37,151
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50468,51233060100,101.44,NaN,NaN,158705,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,67,151
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50468,51233060100,101.44,NaN,NaN,158705,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,68,150
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50468,51233060100,101.44,NaN,NaN,158705,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,69,150
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50468,51233060100,101.44,NaN,NaN,158705,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,71,150
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50518,51283777600,101.44,NaN,NaN,158755,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,71,100
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50520,51285806300,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,76,115
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50520,51285806300,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,46,115
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50520,51285806300,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,44,118
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.44,101.435,50520,51285806300,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,40,116
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50521,51286820700,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,39,116
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50522,51287835100,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,38,116
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50522,51287835100,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,40,118
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50522,51287835100,101.44,NaN,NaN,158756,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,40,119
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.435,101.445,101.435,50612,51379128650,101.44,NaN,NaN,158765,NaN,0,0,0,NaN,NaN,NaN,101.445,101.435,193,75
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50622,51389272650,101.44,NaN,NaN,158765,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,12,85
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50622,51389272650,101.44,NaN,NaN,158765,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,15,83
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50623,51390287050,101.44,NaN,NaN,158765,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,16,63
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50623,51390287050,101.44,NaN,NaN,158765,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,16,61
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50653,51420719050,101.44,NaN,NaN,158786,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,1,61
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.445,101.44,50654,51421733450,101.44,NaN,NaN,158786,NaN,0,0,0,NaN,NaN,NaN,101.445,101.44,196,1
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50660,51427819850,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,6,161
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,5,81
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,25,82
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,23,87
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,23,86
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,43,81
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,48,81
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,47,81
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50661,51428834250,101.44,NaN,NaN,158781,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,48,81
2022/8/30 13:39,101.48,101.57,101.6,101.415,101.44,101.44,101.435,50701,51469410250,101.44,NaN,NaN,158769,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,6,81
