DateTime,preclose,open,high,low,last,ask,bid,volume,amount,presettle,settle,preposition,position,volume_ratio,iopv,high_limit,low_limit,afterprice,aftervolume,afterturnover,ask1,bid1,asize1,bsize1
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.42,101.425,101.42,37838,38346503050,101.36,NaN,NaN,156660,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,162,39
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.42,101.425,101.42,37840,38348531450,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,162,48
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.42,101.425,101.42,37840,38348531450,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,161,39
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37849,38357659700,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,147,41
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37849,38357659700,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,148,41
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37849,38357659700,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,146,41
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37849,38357659700,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,146,49
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37850,38358673950,101.36,NaN,NaN,156663,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,145,49
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37902,38411414950,101.36,NaN,NaN,156662,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,93,49
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37911,38420543200,101.36,NaN,NaN,156665,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,83,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,81,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,81,69
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,82,70
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,83,70
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,83,65
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,85,65
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,86,65
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37913,38422571650,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,88,65
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.42,101.425,101.42,37916,38425614300,101.36,NaN,NaN,156668,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,85,63
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.42,101.425,101.42,37916,38425614300,101.36,NaN,NaN,156668,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,85,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37926,38435756800,101.36,NaN,NaN,156668,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,75,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37936,38445899300,101.36,NaN,NaN,156668,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,64,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37936,38445899300,101.36,NaN,NaN,156668,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,62,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37937,38446913550,101.36,NaN,NaN,156667,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,61,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37937,38446913550,101.36,NaN,NaN,156667,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,62,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37937,38446913550,101.36,NaN,NaN,156667,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,63,73
2022/8/29 13:37,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37937,38446913550,101.36,NaN,NaN,156667,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,64,75
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37938,38447927800,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,63,75
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37941,38450970550,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,61,75
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37946,38456041800,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,56,76
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37946,38456041800,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,55,76
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37946,38456041800,101.36,NaN,NaN,156666,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,55,77
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.425,101.42,37977,38487483550,101.36,NaN,NaN,156665,NaN,0,0,0,NaN,NaN,NaN,101.425,101.42,24,78
2022/8/29 13:38,101.37,101.33,101.425,101.24,101.425,101.43,101.425,38003,38513854050,101.36,NaN,NaN,156658,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,198,13
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38014,38525011300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,108,24
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38014,38525011300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,104,39
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38014,38525011300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,103,40
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38014,38525011300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,98,40
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38014,38525011300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,95,40
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38014,38525011300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,90,40
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38018,38529068300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,91,37
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.425,101.43,101.425,38018,38529068300,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,91,38
2022/8/29 13:38,101.37,101.33,101.43,101.24,101.43,101.43,101.425,38019,38530082600,101.36,NaN,NaN,156669,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,90,38
2022/8/29 13:38,101.37,101.33,101.435,101.24,101.435,101.435,101.43,38324,38839453850,101.36,NaN,NaN,156650,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,10,40
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.44,101.43,38444,38961177500,101.36,NaN,NaN,156625,NaN,0,0,0,NaN,NaN,NaN,101.44,101.43,69,100
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.44,101.435,38492,39009866400,101.36,NaN,NaN,156608,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,27,5
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38515,39033196500,101.36,NaN,NaN,156597,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,39,25
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38546,39064641300,101.36,NaN,NaN,156584,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,1,134
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38560,39078841950,101.36,NaN,NaN,156586,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,72,9
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38573,39092028500,101.36,NaN,NaN,156588,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,48,4
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.43,38584,39103186350,101.36,NaN,NaN,156580,NaN,0,0,0,NaN,NaN,NaN,101.44,101.43,48,137
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.44,101.44,101.43,38590,39109272650,101.36,NaN,NaN,156583,NaN,0,0,0,NaN,NaN,NaN,101.44,101.43,54,97
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.44,101.44,101.43,38594,39113330250,101.36,NaN,NaN,156581,NaN,0,0,0,NaN,NaN,NaN,101.44,101.43,77,97
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.44,101.44,101.435,38596,39115359050,101.36,NaN,NaN,156579,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,83,1
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.43,38604,39123473700,101.36,NaN,NaN,156582,NaN,0,0,0,NaN,NaN,NaN,101.44,101.43,76,142
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.43,38604,39123473700,101.36,NaN,NaN,156582,NaN,0,0,0,NaN,NaN,NaN,101.44,101.43,87,92
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38605,39124488050,101.36,NaN,NaN,156581,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,1,92
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38607,39126516750,101.36,NaN,NaN,156581,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,6,63
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38607,39126516750,101.36,NaN,NaN,156581,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,33,61
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38637,39156947250,101.36,NaN,NaN,156557,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,4,61
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38648,39168105100,101.36,NaN,NaN,156555,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,158,8
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38668,39188392000,101.36,NaN,NaN,156558,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,89,3
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38681,39201578450,101.36,NaN,NaN,156558,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,88,1
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38684,39204621500,101.36,NaN,NaN,156558,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,7,142
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38684,39204621500,101.36,NaN,NaN,156558,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,16,72
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38700,39220851100,101.36,NaN,NaN,156563,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,166,15
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38706,39226937200,101.36,NaN,NaN,156569,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,109,18
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38706,39226937200,101.36,NaN,NaN,156569,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,99,23
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38706,39226937200,101.36,NaN,NaN,156569,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,101,21
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38706,39226937200,101.36,NaN,NaN,156569,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,71,16
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38706,39226937200,101.36,NaN,NaN,156569,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,71,22
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38706,39226937200,101.36,NaN,NaN,156569,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,67,19
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38708,39228965900,101.36,NaN,NaN,156571,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,60,17
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38709,39229980250,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,60,16
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.44,101.435,38710,39230994600,101.36,NaN,NaN,156573,NaN,0,0,0,NaN,NaN,NaN,101.44,101.435,61,15
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38725,39246209850,101.36,NaN,NaN,156573,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,1,137
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38726,39247224200,101.36,NaN,NaN,156573,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,10,77
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38726,39247224200,101.36,NaN,NaN,156573,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,30,67
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38727,39248238550,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,30,65
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38727,39248238550,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,37,65
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38727,39248238550,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,37,60
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38728,39249252850,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,37,54
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38728,39249252850,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,40,54
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38730,39251281550,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,40,49
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38730,39251281550,101.36,NaN,NaN,156572,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,40,35
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38780,39301997300,101.36,NaN,NaN,156539,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,25,4
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38787,39309097400,101.36,NaN,NaN,156536,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,2,191
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38791,39313154600,101.36,NaN,NaN,156538,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,76,4
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38800,39322283300,101.36,NaN,NaN,156536,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,49,181
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38800,39322283300,101.36,NaN,NaN,156536,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,50,141
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38800,39322283300,101.36,NaN,NaN,156536,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,48,1
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38802,39324312000,101.36,NaN,NaN,156535,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,53,16
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38802,39324312000,101.36,NaN,NaN,156535,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,54,18
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38802,39324312000,101.36,NaN,NaN,156535,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,53,3
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38803,39325326300,101.36,NaN,NaN,156534,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,53,185
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38803,39325326300,101.36,NaN,NaN,156534,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,48,150
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38803,39325326300,101.36,NaN,NaN,156534,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,5,140
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38808,39330397800,101.36,NaN,NaN,156539,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,1,119
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38816,39338512200,101.36,NaN,NaN,156541,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,111,119
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38816,39338512200,101.36,NaN,NaN,156541,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,62,1
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38816,39338512200,101.36,NaN,NaN,156541,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,50,9
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38818,39340540800,101.36,NaN,NaN,156540,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,49,6
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38819,39341555100,101.36,NaN,NaN,156540,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,49,3
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38824,39346626600,101.36,NaN,NaN,156536,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,49,184
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,58,194
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,59,195
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,60,185
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,59,190
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,60,190
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,110,189
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.425,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,115,274
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,112,10
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.435,101.435,101.43,38831,39353727050,101.36,NaN,NaN,156529,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,113,14
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38843,39365898650,101.36,NaN,NaN,156528,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,38,309
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38853,39376041650,101.36,NaN,NaN,156528,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,38,259
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38854,39377055950,101.36,NaN,NaN,156527,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,41,259
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38854,39377055950,101.36,NaN,NaN,156527,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,38,249
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38855,39378070250,101.36,NaN,NaN,156527,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,38,249
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.43,101.425,38885,39408499250,101.36,NaN,NaN,156497,NaN,0,0,0,NaN,NaN,NaN,101.43,101.425,8,249
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38893,39416613650,101.36,NaN,NaN,156498,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,187,2
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38894,39417627950,101.36,NaN,NaN,156498,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,128,2
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38896,39419656550,101.36,NaN,NaN,156497,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,129,7
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.43,38903,39426756650,101.36,NaN,NaN,156495,NaN,0,0,0,NaN,NaN,NaN,101.435,101.43,122,3
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38906,39429799550,101.36,NaN,NaN,156495,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,122,318
2022/8/29 13:38,101.37,101.33,101.44,101.24,101.43,101.435,101.425,38906,39429799550,101.36,NaN,NaN,156495,NaN,0,0,0,NaN,NaN,NaN,101.435,101.425,122,278
