,time,last,ask,bid,volume,amt,ask1,bid1,asize1,bsize1,ts_date,ts_lag
2574,2022-10-14 10:03:58.100,101.205,101.205,101.2,13135,13289129850,,,40,2,2022-10-14 10:03:58.100,2
2575,2022-10-14 10:03:59.100,101.2,101.205,101.2,13136,13290141850,,,40,1,2022-10-14 10:03:59.100,1
2576,2022-10-14 10:03:59.600,101.205,101.205,101.2,13140,13294190050,,,35,17,2022-10-14 10:03:59.600,0
2577,2022-10-14 10:04:00.100,101.205,101.205,101.2,13140,13294190050,,,35,19,2022-10-14 10:04:00.100,0
2578,2022-10-14 10:04:01.100,101.205,101.205,101.2,13141,13295202100,,,34,19,2022-10-14 10:04:01.100,1
2579,2022-10-14 10:04:01.600,101.205,101.205,101.2,13142,13296214150,,,19,22,2022-10-14 10:04:01.600,0
2580,2022-10-14 10:04:02.100,101.205,101.205,101.2,13143,13297226200,,,15,28,2022-10-14 10:04:02.100,0
2581,2022-10-14 10:04:02.600,101.205,101.205,101.2,13143,13297226200,,,14,26,2022-10-14 10:04:02.600,0
2582,2022-10-14 10:04:03.100,101.205,101.205,101.2,13143,13297226200,,,14,28,2022-10-14 10:04:03.100,0
2583,2022-10-14 10:04:03.600,101.205,101.205,101.2,13144,13298238250,,,13,28,2022-10-14 10:04:03.600,0
2584,2022-10-14 10:04:04.100,101.2,101.205,101.2,13146,13300262300,,,12,27,2022-10-14 10:04:04.100,0
2585,2022-10-14 10:04:04.600,101.2,101.205,101.2,13147,13301274300,,,12,27,2022-10-14 10:04:04.600,0
2586,2022-10-14 10:04:05.100,101.2,101.205,101.2,13147,13301274300,,,17,27,2022-10-14 10:04:05.100,0
2587,2022-10-14 10:04:05.600,101.2,101.205,101.2,13147,13301274300,,,20,25,2022-10-14 10:04:05.600,0
2588,2022-10-14 10:04:06.100,101.2,101.205,101.2,13147,13301274300,,,25,22,2022-10-14 10:04:06.100,0
2589,2022-10-14 10:04:06.600,101.2,101.205,101.2,13147,13301274300,,,27,19,2022-10-14 10:04:06.600,0
2590,2022-10-14 10:04:07.100,101.2,101.205,101.2,13147,13301274300,,,33,19,2022-10-14 10:04:07.100,0
2591,2022-10-14 10:04:07.600,101.2,101.205,101.2,13147,13301274300,,,46,18,2022-10-14 10:04:07.600,0
2592,2022-10-14 10:04:08.100,101.2,101.205,101.2,13147,13301274300,,,46,9,2022-10-14 10:04:08.100,0
2593,2022-10-14 10:04:08.600,101.2,101.205,101.2,13147,13301274300,,,55,9,2022-10-14 10:04:08.600,0
2594,2022-10-14 10:04:09.100,101.2,101.2,101.195,13151,13305322300,,,37,160,2022-10-14 10:04:09.100,0
2595,2022-10-14 10:04:09.600,101.2,101.2,101.195,13151,13305322300,,,49,69,2022-10-14 10:04:09.600,0
2596,2022-10-14 10:04:10.100,101.2,101.2,101.195,13151,13305322300,,,49,50,2022-10-14 10:04:10.100,0
2597,2022-10-14 10:04:10.600,101.2,101.2,101.195,13151,13305322300,,,47,49,2022-10-14 10:04:10.600,0
2598,2022-10-14 10:04:11.100,101.2,101.2,101.195,13151,13305322300,,,48,49,2022-10-14 10:04:11.100,0
2599,2022-10-14 10:04:12.100,101.2,101.2,101.195,13151,13305322300,,,14,49,2022-10-14 10:04:12.100,1
2600,2022-10-14 10:04:12.600,101.2,101.2,101.195,13151,13305322300,,,10,62,2022-10-14 10:04:12.600,0
2601,2022-10-14 10:04:13.100,101.2,101.2,101.195,13151,13305322300,,,8,59,2022-10-14 10:04:13.100,0
2602,2022-10-14 10:04:13.600,101.2,101.2,101.195,13151,13305322300,,,12,59,2022-10-14 10:04:13.600,0
2603,2022-10-14 10:04:14.600,101.195,101.2,101.195,13154,13308358150,,,12,56,2022-10-14 10:04:14.600,1
2604,2022-10-14 10:04:15.100,101.195,101.2,101.195,13155,13309370100,,,21,55,2022-10-14 10:04:15.100,0
2605,2022-10-14 10:04:16.100,101.195,101.2,101.19,13199,13353895900,,,52,141,2022-10-14 10:04:16.100,1
2606,2022-10-14 10:04:16.600,101.195,101.195,101.19,13199,13353895900,,,11,50,2022-10-14 10:04:16.600,0
2607,2022-10-14 10:04:17.100,101.195,101.195,101.19,13199,13353895900,,,15,40,2022-10-14 10:04:17.100,0
2608,2022-10-14 10:04:17.600,101.195,101.195,101.19,13199,13353895900,,,14,39,2022-10-14 10:04:17.600,0
2609,2022-10-14 10:04:18.100,101.195,101.195,101.19,13199,13353895900,,,17,39,2022-10-14 10:04:18.100,0
2610,2022-10-14 10:04:18.600,101.195,101.195,101.19,13199,13353895900,,,17,38,2022-10-14 10:04:18.600,0
2611,2022-10-14 10:04:19.600,101.195,101.195,101.19,13199,13353895900,,,19,38,2022-10-14 10:04:19.600,1
2612,2022-10-14 10:04:20.100,101.195,101.2,101.195,13218,13373122950,,,152,26,2022-10-14 10:04:20.100,0
2613,2022-10-14 10:04:20.600,101.195,101.2,101.195,13219,13374134900,,,61,30,2022-10-14 10:04:20.600,0
2614,2022-10-14 10:04:21.100,101.195,101.2,101.195,13219,13374134900,,,51,32,2022-10-14 10:04:21.100,0
2615,2022-10-14 10:04:21.600,101.2,101.2,101.195,13221,13376158900,,,49,34,2022-10-14 10:04:21.600,0
2616,2022-10-14 10:04:22.100,101.2,101.2,101.195,13221,13376158900,,,39,35,2022-10-14 10:04:22.100,0
2617,2022-10-14 10:04:22.600,101.2,101.2,101.195,13221,13376158900,,,38,35,2022-10-14 10:04:22.600,0
2618,2022-10-14 10:04:23.100,101.2,101.2,101.195,13221,13376158900,,,37,37,2022-10-14 10:04:23.100,0
2619,2022-10-14 10:04:24.600,101.2,101.2,101.195,13221,13376158900,,,37,38,2022-10-14 10:04:24.600,1
2620,2022-10-14 10:04:25.100,101.2,101.2,101.195,13221,13376158900,,,37,40,2022-10-14 10:04:25.100,0
2621,2022-10-14 10:04:25.600,101.2,101.2,101.195,13221,13376158900,,,39,40,2022-10-14 10:04:25.600,0
2622,2022-10-14 10:04:26.100,101.2,101.2,101.195,13221,13376158900,,,39,42,2022-10-14 10:04:26.100,0
2623,2022-10-14 10:04:26.600,101.2,101.2,101.195,13221,13376158900,,,39,43,2022-10-14 10:04:26.600,0
2624,2022-10-14 10:04:27.100,101.2,101.2,101.195,13221,13376158900,,,39,44,2022-10-14 10:04:27.100,0
2625,2022-10-14 10:04:29.100,101.2,101.2,101.195,13221,13376158900,,,40,44,2022-10-14 10:04:29.100,2
2626,2022-10-14 10:04:30.600,101.2,101.2,101.195,13221,13376158900,,,41,44,2022-10-14 10:04:30.600,1
2627,2022-10-14 10:04:32.100,101.2,101.2,101.195,13221,13376158900,,,43,44,2022-10-14 10:04:32.100,1
2628,2022-10-14 10:04:34.100,101.2,101.2,101.195,13221,13376158900,,,44,44,2022-10-14 10:04:34.100,2
2629,2022-10-14 10:04:35.100,101.2,101.2,101.195,13221,13376158900,,,44,20,2022-10-14 10:04:35.100,1
2630,2022-10-14 10:04:35.600,101.2,101.2,101.195,13221,13376158900,,,54,12,2022-10-14 10:04:35.600,0
2631,2022-10-14 10:04:36.100,101.195,101.195,101.19,13233,13388302300,,,38,153,2022-10-14 10:04:36.100,0
2632,2022-10-14 10:04:36.600,101.195,101.195,101.19,13233,13388302300,,,43,62,2022-10-14 10:04:36.600,0
2633,2022-10-14 10:04:37.100,101.195,101.195,101.19,13233,13388302300,,,52,52,2022-10-14 10:04:37.100,0
2634,2022-10-14 10:04:37.600,101.195,101.195,101.19,13233,13388302300,,,49,52,2022-10-14 10:04:37.600,0
2635,2022-10-14 10:04:38.600,101.195,101.195,101.19,13233,13388302300,,,44,51,2022-10-14 10:04:38.600,1
2636,2022-10-14 10:04:39.100,101.195,101.195,101.19,13233,13388302300,,,44,72,2022-10-14 10:04:39.100,0
2637,2022-10-14 10:04:39.600,101.195,101.195,101.19,13233,13388302300,,,45,72,2022-10-14 10:04:39.600,0
2638,2022-10-14 10:04:40.100,101.195,101.195,101.19,13233,13388302300,,,45,51,2022-10-14 10:04:40.100,0
2639,2022-10-14 10:04:40.600,101.195,101.195,101.19,13233,13388302300,,,45,53,2022-10-14 10:04:40.600,0
2640,2022-10-14 10:04:43.600,101.195,101.195,101.19,13233,13388302300,,,46,53,2022-10-14 10:04:43.600,3
2641,2022-10-14 10:04:44.600,101.195,101.195,101.19,13233,13388302300,,,48,53,2022-10-14 10:04:44.600,1
2642,2022-10-14 10:04:50.100,101.195,101.195,101.19,13248,13403481550,,,33,53,2022-10-14 10:04:50.100,5
2643,2022-10-14 10:04:50.600,101.195,101.195,101.19,13248,13403481550,,,33,54,2022-10-14 10:04:50.600,0
2644,2022-10-14 10:04:51.600,101.195,101.2,101.19,13281,13436875900,,,151,54,2022-10-14 10:04:51.600,1
2645,2022-10-14 10:04:52.100,101.195,101.2,101.195,13281,13436875900,,,70,18,2022-10-14 10:04:52.100,0
2646,2022-10-14 10:04:52.600,101.195,101.2,101.195,13281,13436875900,,,50,21,2022-10-14 10:04:52.600,0
2647,2022-10-14 10:04:53.100,101.195,101.2,101.195,13281,13436875900,,,50,19,2022-10-14 10:04:53.100,0
2648,2022-10-14 10:04:54.100,101.195,101.195,101.19,13300,13456102950,,,6,155,2022-10-14 10:04:54.100,1
2649,2022-10-14 10:04:54.600,101.195,101.195,101.19,13300,13456102950,,,9,66,2022-10-14 10:04:54.600,0
2650,2022-10-14 10:04:55.100,101.195,101.195,101.19,13300,13456102950,,,16,56,2022-10-14 10:04:55.100,0
2651,2022-10-14 10:04:55.600,101.195,101.195,101.19,13302,13458126850,,,11,57,2022-10-14 10:04:55.600,0
2652,2022-10-14 10:04:56.100,101.195,101.195,101.19,13304,13460150750,,,3,56,2022-10-14 10:04:56.100,0
2653,2022-10-14 10:04:56.600,101.19,101.2,101.19,13326,13482412700,,,140,37,2022-10-14 10:04:56.600,0
2654,2022-10-14 10:04:57.100,101.19,101.195,101.19,13326,13482412700,,,23,37,2022-10-14 10:04:57.100,0
2655,2022-10-14 10:04:57.600,101.19,101.195,101.19,13326,13482412700,,,26,37,2022-10-14 10:04:57.600,0
2656,2022-10-14 10:04:58.100,101.195,101.2,101.195,13364,13520866800,,,130,15,2022-10-14 10:04:58.100,0
2657,2022-10-14 10:04:58.600,101.195,101.2,101.195,13364,13520866800,,,57,22,2022-10-14 10:04:58.600,0
2658,2022-10-14 10:04:59.100,101.195,101.2,101.195,13364,13520866800,,,47,23,2022-10-14 10:04:59.100,0
2659,2022-10-14 10:04:59.600,101.195,101.2,101.195,13364,13520866800,,,47,20,2022-10-14 10:04:59.600,0
2660,2022-10-14 10:05:00.600,101.195,101.2,101.195,13365,13521878750,,,46,19,2022-10-14 10:05:00.600,1
2661,2022-10-14 10:05:01.100,101.195,101.2,101.195,13405,13562356750,,,46,13,2022-10-14 10:05:01.100,0
2662,2022-10-14 10:05:01.600,101.195,101.2,101.195,13408,13565392600,,,46,10,2022-10-14 10:05:01.600,0
2663,2022-10-14 10:05:02.100,101.195,101.2,101.195,13418,13575512100,,,46,11,2022-10-14 10:05:02.100,0
2664,2022-10-14 10:05:03.100,101.195,101.2,101.195,13418,13575512100,,,56,11,2022-10-14 10:05:03.100,1
2665,2022-10-14 10:05:04.600,101.195,101.2,101.195,13418,13575512100,,,58,11,2022-10-14 10:05:04.600,1
2666,2022-10-14 10:05:06.600,101.195,101.2,101.195,13418,13575512100,,,48,11,2022-10-14 10:05:06.600,2
2667,2022-10-14 10:05:07.100,101.195,101.2,101.195,13418,13575512100,,,48,19,2022-10-14 10:05:07.100,0
2668,2022-10-14 10:05:08.100,101.195,101.2,101.195,13418,13575512100,,,36,34,2022-10-14 10:05:08.100,1
2669,2022-10-14 10:05:08.600,101.195,101.2,101.195,13418,13575512100,,,36,31,2022-10-14 10:05:08.600,0
2670,2022-10-14 10:05:10.600,101.195,101.2,101.195,13418,13575512100,,,38,33,2022-10-14 10:05:10.600,2
2671,2022-10-14 10:05:11.600,101.195,101.2,101.195,13418,13575512100,,,29,33,2022-10-14 10:05:11.600,1
2672,2022-10-14 10:05:15.100,101.195,101.2,101.195,13418,13575512100,,,36,33,2022-10-14 10:05:15.100,3
2673,2022-10-14 10:05:15.600,101.195,101.2,101.195,13418,13575512100,,,38,33,2022-10-14 10:05:15.600,0
2674,2022-10-14 10:05:16.100,101.195,101.2,101.195,13418,13575512100,,,39,33,2022-10-14 10:05:16.100,0
2675,2022-10-14 10:05:16.600,101.195,101.2,101.195,13418,13575512100,,,40,33,2022-10-14 10:05:16.600,0
2676,2022-10-14 10:05:17.100,101.195,101.2,101.195,13418,13575512100,,,40,25,2022-10-14 10:05:17.100,0
2677,2022-10-14 10:05:18.100,101.195,101.2,101.195,13419,13576524050,,,40,24,2022-10-14 10:05:18.100,1
2678,2022-10-14 10:05:18.600,101.19,101.195,101.19,13449,13606882500,,,1,148,2022-10-14 10:05:18.600,0
2679,2022-10-14 10:05:19.100,101.19,101.195,101.19,13450,13607894400,,,4,46,2022-10-14 10:05:19.100,0
2680,2022-10-14 10:05:19.600,101.19,101.195,101.19,13450,13607894400,,,18,44,2022-10-14 10:05:19.600,0
2681,2022-10-14 10:05:20.100,101.19,101.195,101.19,13450,13607894400,,,15,44,2022-10-14 10:05:20.100,0
2682,2022-10-14 10:05:20.600,101.19,101.195,101.19,13450,13607894400,,,8,44,2022-10-14 10:05:20.600,0
2683,2022-10-14 10:05:21.100,101.19,101.195,101.19,13450,13607894400,,,7,44,2022-10-14 10:05:21.100,0
2684,2022-10-14 10:05:23.600,101.19,101.195,101.19,13450,13607894400,,,7,45,2022-10-14 10:05:23.600,2
2685,2022-10-14 10:05:24.600,101.19,101.195,101.19,13450,13607894400,,,7,47,2022-10-14 10:05:24.600,1
2686,2022-10-14 10:05:29.600,101.195,101.195,101.19,13452,13609918300,,,5,57,2022-10-14 10:05:29.600,5
2687,2022-10-14 10:05:30.100,101.195,101.2,101.195,13457,13614978050,,,138,14,2022-10-14 10:05:30.100,0
2688,2022-10-14 10:05:30.600,101.195,101.2,101.195,13457,13614978050,,,57,21,2022-10-14 10:05:30.600,0
2689,2022-10-14 10:05:31.100,101.195,101.2,101.195,13457,13614978050,,,39,28,2022-10-14 10:05:31.100,0
2690,2022-10-14 10:05:31.600,101.195,101.2,101.195,13457,13614978050,,,38,30,2022-10-14 10:05:31.600,0
2691,2022-10-14 10:05:32.100,101.195,101.2,101.195,13457,13614978050,,,37,28,2022-10-14 10:05:32.100,0
2692,2022-10-14 10:05:32.600,101.2,101.2,101.195,13458,13615990050,,,36,28,2022-10-14 10:05:32.600,0
2693,2022-10-14 10:05:33.600,101.2,101.2,101.195,13458,13615990050,,,35,28,2022-10-14 10:05:33.600,1
2694,2022-10-14 10:05:36.100,101.2,101.2,101.195,13458,13615990050,,,35,29,2022-10-14 10:05:36.100,2
2695,2022-10-14 10:05:38.100,101.2,101.2,101.195,13458,13615990050,,,36,30,2022-10-14 10:05:38.100,2
2696,2022-10-14 10:05:39.100,101.2,101.2,101.195,13489,13647362050,,,6,31,2022-10-14 10:05:39.100,1
2697,2022-10-14 10:05:39.600,101.2,101.205,101.2,13495,13653434050,,,147,2,2022-10-14 10:05:39.600,0
2698,2022-10-14 10:05:40.100,101.2,101.2,101.195,13532,13690878200,,,6,88,2022-10-14 10:05:40.100,0
2699,2022-10-14 10:05:40.600,101.205,101.205,101.2,13537,13695938250,,,115,1,2022-10-14 10:05:40.600,0
2700,2022-10-14 10:05:41.100,101.205,101.205,101.2,13544,13703022500,,,49,4,2022-10-14 10:05:41.100,0
2701,2022-10-14 10:05:41.600,101.205,101.205,101.2,13546,13705046600,,,47,67,2022-10-14 10:05:41.600,0
2702,2022-10-14 10:05:42.100,101.205,101.205,101.2,13546,13705046600,,,42,68,2022-10-14 10:05:42.100,0
2703,2022-10-14 10:05:42.600,101.2,101.205,101.2,13573,13732370650,,,40,40,2022-10-14 10:05:42.600,0
2704,2022-10-14 10:05:43.100,101.2,101.205,101.2,13573,13732370650,,,51,40,2022-10-14 10:05:43.100,0
2705,2022-10-14 10:05:43.600,101.2,101.205,101.2,13573,13732370650,,,49,40,2022-10-14 10:05:43.600,0
2706,2022-10-14 10:05:44.100,101.2,101.205,101.2,13573,13732370650,,,49,41,2022-10-14 10:05:44.100,0
2707,2022-10-14 10:05:44.600,101.205,101.205,101.2,13575,13734394750,,,48,42,2022-10-14 10:05:44.600,0
2708,2022-10-14 10:05:45.100,101.205,101.205,101.2,13575,13734394750,,,33,47,2022-10-14 10:05:45.100,0
2709,2022-10-14 10:05:45.600,101.205,101.21,101.205,13595,13754635750,,,171,10,2022-10-14 10:05:45.600,0
2710,2022-10-14 10:05:46.100,101.205,101.21,101.205,13595,13754635750,,,80,16,2022-10-14 10:05:46.100,0
2711,2022-10-14 10:05:46.600,101.205,101.21,101.205,13595,13754635750,,,80,27,2022-10-14 10:05:46.600,0
2712,2022-10-14 10:05:47.100,101.205,101.21,101.205,13596,13755647800,,,80,16,2022-10-14 10:05:47.100,0
2713,2022-10-14 10:05:47.600,101.205,101.21,101.205,13598,13757671900,,,80,14,2022-10-14 10:05:47.600,0
2714,2022-10-14 10:05:48.100,101.205,101.21,101.205,13598,13757671900,,,79,14,2022-10-14 10:05:48.100,0
2715,2022-10-14 10:05:48.600,101.205,101.21,101.205,13598,13757671900,,,80,14,2022-10-14 10:05:48.600,0
2716,2022-10-14 10:05:49.100,101.205,101.21,101.205,13598,13757671900,,,80,16,2022-10-14 10:05:49.100,0
2717,2022-10-14 10:05:50.100,101.205,101.21,101.205,13598,13757671900,,,80,14,2022-10-14 10:05:50.100,1
2718,2022-10-14 10:05:51.100,101.205,101.21,101.205,13598,13757671900,,,80,23,2022-10-14 10:05:51.100,1
2719,2022-10-14 10:05:51.600,101.21,101.21,101.205,13625,13784998600,,,46,24,2022-10-14 10:05:51.600,0
2720,2022-10-14 10:05:52.100,101.21,101.21,101.205,13625,13784998600,,,41,30,2022-10-14 10:05:52.100,0
2721,2022-10-14 10:05:52.600,101.21,101.21,101.205,13625,13784998600,,,41,28,2022-10-14 10:05:52.600,0
2722,2022-10-14 10:05:53.100,101.21,101.21,101.205,13625,13784998600,,,42,28,2022-10-14 10:05:53.100,0
2723,2022-10-14 10:05:53.600,101.21,101.21,101.205,13625,13784998600,,,44,28,2022-10-14 10:05:53.600,0
2724,2022-10-14 10:05:54.100,101.21,101.21,101.205,13625,13784998600,,,44,27,2022-10-14 10:05:54.100,0
2725,2022-10-14 10:05:55.100,101.21,101.21,101.205,13626,13786010700,,,43,27,2022-10-14 10:05:55.100,1
2726,2022-10-14 10:05:56.100,101.21,101.21,101.205,13626,13786010700,,,43,29,2022-10-14 10:05:56.100,1
2727,2022-10-14 10:05:57.100,101.205,101.205,101.2,13655,13815360150,,,24,171,2022-10-14 10:05:57.100,1
2728,2022-10-14 10:05:57.600,101.205,101.205,101.2,13660,13820420400,,,23,100,2022-10-14 10:05:57.600,0
2729,2022-10-14 10:05:58.100,101.205,101.205,101.2,13664,13824468600,,,19,90,2022-10-14 10:05:58.100,0
2730,2022-10-14 10:05:58.600,101.205,101.21,101.205,13683,13843697550,,,116,17,2022-10-14 10:05:58.600,0
2731,2022-10-14 10:05:59.100,101.205,101.21,101.205,13683,13843697550,,,45,22,2022-10-14 10:05:59.100,0
2732,2022-10-14 10:05:59.600,101.205,101.21,101.205,13683,13843697550,,,56,23,2022-10-14 10:05:59.600,0
2733,2022-10-14 10:06:00.100,101.205,101.21,101.205,13683,13843697550,,,57,23,2022-10-14 10:06:00.100,0
2734,2022-10-14 10:06:00.600,101.205,101.21,101.205,13683,13843697550,,,56,23,2022-10-14 10:06:00.600,0
2735,2022-10-14 10:06:01.600,101.205,101.21,101.205,13683,13843697550,,,57,23,2022-10-14 10:06:01.600,1
2736,2022-10-14 10:06:02.600,101.205,101.21,101.205,13683,13843697550,,,57,24,2022-10-14 10:06:02.600,1
2737,2022-10-14 10:06:03.100,101.205,101.21,101.205,13683,13843697550,,,57,31,2022-10-14 10:06:03.100,0
2738,2022-10-14 10:06:04.100,101.205,101.21,101.205,13683,13843697550,,,47,40,2022-10-14 10:06:04.100,1
2739,2022-10-14 10:06:04.600,101.205,101.21,101.205,13683,13843697550,,,46,40,2022-10-14 10:06:04.600,0
2740,2022-10-14 10:06:05.600,101.205,101.21,101.205,13683,13843697550,,,47,41,2022-10-14 10:06:05.600,1
2741,2022-10-14 10:06:06.600,101.205,101.21,101.205,13683,13843697550,,,49,43,2022-10-14 10:06:06.600,1
2742,2022-10-14 10:06:07.100,101.205,101.21,101.205,13683,13843697550,,,49,44,2022-10-14 10:06:07.100,0
2743,2022-10-14 10:06:08.600,101.21,101.21,101.205,13684,13844709650,,,48,44,2022-10-14 10:06:08.600,1
2744,2022-10-14 10:06:10.600,101.21,101.21,101.205,13684,13844709650,,,47,43,2022-10-14 10:06:10.600,2
2745,2022-10-14 10:06:12.600,101.21,101.215,101.21,13731,13892278350,,,133,1,2022-10-14 10:06:12.600,2
2746,2022-10-14 10:06:13.100,101.21,101.215,101.21,13734,13895314650,,,52,13,2022-10-14 10:06:13.100,0
2747,2022-10-14 10:06:13.600,101.21,101.215,101.21,13734,13895314650,,,52,63,2022-10-14 10:06:13.600,0
2748,2022-10-14 10:06:14.100,101.21,101.215,101.21,13734,13895314650,,,39,65,2022-10-14 10:06:14.100,0
2749,2022-10-14 10:06:14.600,101.21,101.215,101.21,13734,13895314650,,,32,70,2022-10-14 10:06:14.600,0
2750,2022-10-14 10:06:15.100,101.21,101.215,101.21,13734,13895314650,,,33,75,2022-10-14 10:06:15.100,0
2751,2022-10-14 10:06:15.600,101.21,101.215,101.21,13734,13895314650,,,34,76,2022-10-14 10:06:15.600,0
2752,2022-10-14 10:06:16.100,101.21,101.215,101.21,13735,13896326750,,,34,75,2022-10-14 10:06:16.100,0
2753,2022-10-14 10:06:18.600,101.21,101.215,101.21,13735,13896326750,,,35,75,2022-10-14 10:06:18.600,2
2754,2022-10-14 10:06:19.100,101.21,101.215,101.21,13735,13896326750,,,35,76,2022-10-14 10:06:19.100,0
2755,2022-10-14 10:06:19.600,101.21,101.215,101.21,13736,13897338850,,,35,75,2022-10-14 10:06:19.600,0
2756,2022-10-14 10:06:21.600,101.21,101.215,101.21,13736,13897338850,,,36,75,2022-10-14 10:06:21.600,2
2757,2022-10-14 10:06:23.100,101.21,101.215,101.21,13736,13897338850,,,36,76,2022-10-14 10:06:23.100,1
2758,2022-10-14 10:06:23.600,101.21,101.215,101.21,13736,13897338850,,,41,76,2022-10-14 10:06:23.600,0
2759,2022-10-14 10:06:24.600,101.21,101.215,101.21,13736,13897338850,,,41,78,2022-10-14 10:06:24.600,1
2760,2022-10-14 10:06:25.600,101.21,101.215,101.21,13736,13897338850,,,42,78,2022-10-14 10:06:25.600,1
2761,2022-10-14 10:06:26.600,101.21,101.215,101.21,13737,13898350950,,,42,78,2022-10-14 10:06:26.600,1
2762,2022-10-14 10:06:29.600,101.21,101.215,101.21,13738,13899363050,,,42,77,2022-10-14 10:06:29.600,3
2763,2022-10-14 10:06:30.100,101.21,101.215,101.21,13738,13899363050,,,43,77,2022-10-14 10:06:30.100,0
2764,2022-10-14 10:06:34.600,101.21,101.215,101.21,13738,13899363050,,,43,76,2022-10-14 10:06:34.600,4
2765,2022-10-14 10:06:35.600,101.215,101.215,101.21,13743,13904423800,,,39,76,2022-10-14 10:06:35.600,1
2766,2022-10-14 10:06:36.100,101.215,101.215,101.21,13743,13904423800,,,40,76,2022-10-14 10:06:36.100,0
2767,2022-10-14 10:06:38.100,101.215,101.215,101.21,13744,13905435950,,,39,76,2022-10-14 10:06:38.100,2
2768,2022-10-14 10:06:39.600,101.21,101.215,101.21,13745,13906448050,,,38,75,2022-10-14 10:06:39.600,1
2769,2022-10-14 10:06:40.600,101.21,101.215,101.21,13745,13906448050,,,39,75,2022-10-14 10:06:40.600,1
2770,2022-10-14 10:06:43.600,101.215,101.215,101.21,13746,13907460200,,,38,81,2022-10-14 10:06:43.600,3
2771,2022-10-14 10:06:44.100,101.215,101.215,101.21,13746,13907460200,,,38,80,2022-10-14 10:06:44.100,0
2772,2022-10-14 10:06:44.600,101.215,101.215,101.21,13747,13908472350,,,37,80,2022-10-14 10:06:44.600,0
2773,2022-10-14 10:06:45.100,101.21,101.215,101.21,13748,13909484450,,,37,79,2022-10-14 10:06:45.100,0
2774,2022-10-14 10:06:47.100,101.215,101.215,101.21,13750,13911508750,,,35,69,2022-10-14 10:06:47.100,2
2775,2022-10-14 10:06:47.600,101.215,101.215,101.21,13750,13911508750,,,40,69,2022-10-14 10:06:47.600,0
2776,2022-10-14 10:06:48.100,101.215,101.215,101.21,13750,13911508750,,,46,69,2022-10-14 10:06:48.100,0
2777,2022-10-14 10:06:48.600,101.215,101.215,101.21,13750,13911508750,,,47,69,2022-10-14 10:06:48.600,0
2778,2022-10-14 10:06:49.100,101.215,101.215,101.21,13751,13912520900,,,46,69,2022-10-14 10:06:49.100,0
2779,2022-10-14 10:06:50.100,101.215,101.215,101.21,13751,13912520900,,,96,69,2022-10-14 10:06:50.100,1
2780,2022-10-14 10:06:50.600,101.21,101.215,101.21,13752,13913533000,,,99,68,2022-10-14 10:06:50.600,0
2781,2022-10-14 10:06:51.100,101.21,101.215,101.21,13752,13913533000,,,96,68,2022-10-14 10:06:51.100,0
2782,2022-10-14 10:06:52.600,101.21,101.215,101.21,13752,13913533000,,,97,68,2022-10-14 10:06:52.600,1
2783,2022-10-14 10:06:53.100,101.215,101.215,101.21,13767,13928715250,,,82,68,2022-10-14 10:06:53.100,0
2784,2022-10-14 10:06:53.600,101.21,101.215,101.21,13773,13934787850,,,82,62,2022-10-14 10:06:53.600,0
2785,2022-10-14 10:06:54.100,101.21,101.215,101.21,13773,13934787850,,,83,62,2022-10-14 10:06:54.100,0
2786,2022-10-14 10:06:55.600,101.21,101.215,101.21,13773,13934787850,,,83,64,2022-10-14 10:06:55.600,1
2787,2022-10-14 10:06:57.100,101.21,101.215,101.21,13773,13934787850,,,84,64,2022-10-14 10:06:57.100,1
2788,2022-10-14 10:06:57.600,101.21,101.215,101.21,13774,13935799950,,,84,63,2022-10-14 10:06:57.600,0
2789,2022-10-14 10:06:59.100,101.21,101.215,101.21,13774,13935799950,,,85,63,2022-10-14 10:06:59.100,1
2790,2022-10-14 10:06:59.600,101.21,101.21,101.205,13837,13999562250,,,7,131,2022-10-14 10:06:59.600,0
2791,2022-10-14 10:07:00.100,101.21,101.21,101.205,13837,13999562250,,,27,50,2022-10-14 10:07:00.100,0
2792,2022-10-14 10:07:00.600,101.21,101.21,101.205,13837,13999562250,,,31,40,2022-10-14 10:07:00.600,0
2793,2022-10-14 10:07:01.100,101.21,101.21,101.205,13837,13999562250,,,33,40,2022-10-14 10:07:01.100,0
2794,2022-10-14 10:07:02.100,101.21,101.21,101.205,13838,14000574350,,,30,39,2022-10-14 10:07:02.100,1
2795,2022-10-14 10:07:02.600,101.21,101.21,101.205,13838,14000574350,,,30,40,2022-10-14 10:07:02.600,0
2796,2022-10-14 10:07:03.100,101.21,101.21,101.205,13839,14001586450,,,29,40,2022-10-14 10:07:03.100,0
2797,2022-10-14 10:07:03.600,101.21,101.21,101.205,13839,14001586450,,,31,42,2022-10-14 10:07:03.600,0
2798,2022-10-14 10:07:06.600,101.21,101.21,101.205,13839,14001586450,,,32,42,2022-10-14 10:07:06.600,3
2799,2022-10-14 10:07:07.600,101.205,101.21,101.205,13844,14006646700,,,43,37,2022-10-14 10:07:07.600,1
2800,2022-10-14 10:07:08.100,101.205,101.21,101.205,13844,14006646700,,,53,29,2022-10-14 10:07:08.100,0
2801,2022-10-14 10:07:08.600,101.205,101.21,101.205,13844,14006646700,,,54,29,2022-10-14 10:07:08.600,0
