,ts_date,t
259,2023-02-07 13:49:00,100.44461506123662
260,2023-02-07 13:50:00,100.4559822180727
261,2023-02-07 13:51:00,100.46284268555216
262,2023-02-07 13:52:00,100.45741057556461
263,2023-02-07 13:53:00,100.44515953121142
264,2023-02-07 13:54:00,100.44190004685795
265,2023-02-07 13:55:00,100.44135404752551
266,2023-02-07 13:56:00,100.44954214082149
267,2023-02-07 13:57:00,100.44582059073066
268,2023-02-07 13:58:00,100.44346717445913
269,2023-02-07 13:59:00,100.4443035507896
270,2023-02-07 14:00:00,100.43970037767876
271,2023-02-07 14:01:00,100.44382031000698
272,2023-02-07 14:02:00,100.44698088394017
273,2023-02-07 14:03:00,100.44374830418231
274,2023-02-07 14:04:00,100.44477830063227
275,2023-02-07 14:05:00,100.4473139054623
276,2023-02-07 14:06:00,100.43727276355462
277,2023-02-07 14:07:00,100.43677871962451
278,2023-02-07 14:08:00,100.43191197690265
279,2023-02-07 14:09:00,100.43907827988166
280,2023-02-07 14:10:00,100.4460897552162
281,2023-02-07 14:11:00,100.44857246092094
282,2023-02-07 14:12:00,100.44778726987234
283,2023-02-07 14:13:00,100.44069213267711
284,2023-02-07 14:14:00,100.4394296346254
285,2023-02-07 14:15:00,100.45420664881199
286,2023-02-07 14:16:00,100.45135548504948
287,2023-02-07 14:17:00,100.44478065500019
288,2023-02-07 14:18:00,100.44385715867101
289,2023-02-07 14:19:00,100.44169847820972
290,2023-02-07 14:20:00,100.44449509916473
291,2023-02-07 14:21:00,100.44591585968853
292,2023-02-07 14:22:00,100.44219988643196
293,2023-02-07 14:23:00,100.44203662755673
294,2023-02-07 14:24:00,100.43318846943954
295,2023-02-07 14:25:00,100.42660159937755
296,2023-02-07 14:26:00,100.43244658691876
297,2023-02-07 14:27:00,100.42521990340477
298,2023-02-07 14:28:00,100.42704968695692
299,2023-02-07 14:29:00,100.43229803474316
300,2023-02-07 14:30:00,100.4336530522681
301,2023-02-07 14:31:00,100.42594630705327
302,2023-02-07 14:32:00,100.42245294730044
303,2023-02-07 14:33:00,100.42937456710989
304,2023-02-07 14:34:00,100.42613458512072
305,2023-02-07 14:35:00,100.42308613420639
306,2023-02-07 14:36:00,100.42584997100475
307,2023-02-07 14:37:00,100.43196655489653
308,2023-02-07 14:38:00,100.43162764408905
309,2023-02-07 14:39:00,100.42953057774719
310,2023-02-07 14:40:00,100.4332944626626
311,2023-02-07 14:41:00,100.43258632323617
312,2023-02-07 14:42:00,100.43432670870567
313,2023-02-07 14:43:00,100.42586177148988
314,2023-02-07 14:44:00,100.43011466696386
315,2023-02-07 14:45:00,100.44024535570253
316,2023-02-07 14:46:00,100.44404981980142
317,2023-02-07 14:47:00,100.4476621259515
318,2023-02-07 14:48:00,100.44981679019546
319,2023-02-07 14:49:00,100.44570051351836
320,2023-02-07 14:50:00,100.45253894424502
321,2023-02-07 14:51:00,100.45602772196939
322,2023-02-07 14:52:00,100.45529500854533
323,2023-02-07 14:53:00,100.45624720821678
324,2023-02-07 14:54:00,100.44771600860682
325,2023-02-07 14:55:00,100.44744910411642
326,2023-02-07 14:56:00,100.4512697306538
327,2023-02-07 14:57:00,100.45392748916312
328,2023-02-07 14:58:00,100.44941124253947
329,2023-02-07 14:59:00,100.44681752217613
330,2023-02-07 15:00:00,100.44861637321361
331,2023-02-07 15:01:00,100.45443684731173
332,2023-02-07 15:02:00,100.45642606206417
333,2023-02-07 15:03:00,100.45473270938584
334,2023-02-07 15:04:00,100.46200488169633
335,2023-02-07 15:05:00,100.46320145228229
336,2023-02-07 15:06:00,100.46426085838759
337,2023-02-07 15:07:00,100.46304409225976
338,2023-02-07 15:08:00,100.46282857485676
339,2023-02-07 15:09:00,100.46269960393604
340,2023-02-07 15:10:00,100.46464592448251
341,2023-02-07 15:11:00,100.46702664550332
342,2023-02-07 15:12:00,100.47177114547846
343,2023-02-07 15:13:00,100.47291236755773
344,2023-02-07 15:14:00,100.47862495473547
359,2023-02-07 15:29:00,100.48
